closed_pct,direction,draw,feature,frame,gap,goal1_score,k,layer,method,n_features,rmse_to_target,scope,task_id
0.3241162321516944,inject,,,3,0.2574034035205841,,1000,-2,topk_oracle_1000,,0.25656911730766296,all,0
6.6368280744816595,inject,,,3,0.2574034035205841,,2000,-2,topk_oracle_2000,,0.24031998217105865,all,0
22.657309663917847,inject,,,3,0.2574034035205841,,5000,-2,topk_oracle_5000,,0.19908271729946136,all,0
-0.11242296971469834,inject,,,3,0.2574034035205841,,100,-2,topk_discovery_100,,0.25769278407096863,all,0
-1.8652834743444702,inject,,,3,0.2574034035205841,,500,-2,topk_discovery_500,,0.26220470666885376,all,0
1.0914869413947481,inject,,,3,0.2574034035205841,,2000,-2,topk_discovery_2000,,0.2545938789844513,all,0
10.411067468254409,inject,,,3,0.2574034035205841,,5000,-2,topk_discovery_5000,,0.23060496151447296,all,0
-0.43075017150002726,inject,,,3,0.2574034035205841,,500,-2,random_k_500,,0.2585121691226959,all,0
3.831579739551527,inject,,,3,0.2574034035205841,,2000,-2,random_k_2000,,0.24754078686237335,all,0
0.009737149076216589,inject,,,3,0.2574034035205841,,,5,occ_features,5,0.25737833976745605,all,0
0.40971283514867896,inject,,,3,0.2574034035205841,,,5,color_features,,0.25634878873825073,all,0
20.595529131848057,inject,,,3,0.2574034035205841,,,5,mlp_swap_ceiling,,0.2043898105621338,all,0
0.03747818259181024,inject,0,,3,0.2574034035205841,,,5,random_same_norm,,0.25730693340301514,all,0
0.141298653182087,inject,1,,3,0.2574034035205841,,,5,random_same_norm,,0.2570396959781647,all,0
0.22901404129315184,inject,,,3,0.2574034035205841,,,1,occ_features,3,0.2568139135837555,all,0
0.789843725125261,inject,,,3,0.2574034035205841,,,1,color_features,,0.2553703188896179,all,0
19.493355640397013,inject,,,3,0.2574034035205841,,,1,mlp_swap_ceiling,,0.20722684264183044,all,0
0.025529623915643285,inject,0,,3,0.2574034035205841,,,1,random_same_norm,,0.25733768939971924,all,0
0.0,inject,1,,3,0.2574034035205841,,,1,random_same_norm,,0.2574034035205841,all,0
0.5837658221436226,inject,,,3,0.2574034035205841,,,7,occ_features,5,0.2559007704257965,all,0
0.08497138771741408,inject,,,3,0.2574034035205841,,,7,color_features,,0.2571846842765808,all,0
24.04578544116753,inject,,,3,0.2574034035205841,,,7,mlp_swap_ceiling,,0.19550873339176178,all,0
0.84158607853978,inject,0,,3,0.2574034035205841,,,7,random_same_norm,,0.2552371323108673,all,0
0.18772667672027898,inject,1,,3,0.2574034035205841,,,7,random_same_norm,,0.25692018866539,all,0
0.23254534981663744,inject,,1113,3,0.2574034035205841,38.155999163393496,,1,single_feature_1113,,0.25680482387542725,all,0
0.105904521522171,inject,,93,3,0.2574034035205841,31.892732724971566,,5,single_feature_93,,0.25713080167770386,all,0
0.2885715857022575,inject,,564,3,0.2574034035205841,30.82558867525743,,1,single_feature_564,,0.2566606104373932,all,0
-1.674324367993818,inject,,,4,0.3015699088573456,,,-2,occ_features,29,0.30661916732788086,all,0
-1.674324367993818,inject,,,4,0.3015699088573456,,,-2,occ_features_uncapped,29,0.30661916732788086,all,0
-1.674324367993818,inject,,,4,0.3015699088573456,,,-2,occ_features_target_specific,29,0.30661916732788086,all,0
-0.1767169446567296,inject,,,4,0.3015699088573456,,,-2,color_features,34,0.30210283398628235,all,0
-0.1725366925825922,inject,0,,4,0.3015699088573456,,,-2,random_same_norm,,0.30209022760391235,all,0
-0.1436998709458459,inject,0,,4,0.3015699088573456,,,-2,random_raw,,0.30200326442718506,all,0
-0.2714199130408712,inject,1,,4,0.3015699088573456,,,-2,random_same_norm,,0.30238842964172363,all,0
-0.3036661601281576,inject,1,,4,0.3015699088573456,,,-2,random_raw,,0.3024856746196747,all,0
0.022818444537098248,inject,2,,4,0.3015699088573456,,,-2,random_same_norm,,0.3015010952949524,all,0
-0.027591640167856646,inject,3,,4,0.3015699088573456,,,-2,random_same_norm,,0.301653116941452,all,0
-0.312639372618273,inject,4,,4,0.3015699088573456,,,-2,random_same_norm,,0.3025127351284027,all,0
0.14928342277062967,inject,5,,4,0.3015699088573456,,,-2,random_same_norm,,0.30111971497535706,all,0
-0.20001962643172444,inject,6,,4,0.3015699088573456,,,-2,random_same_norm,,0.30217310786247253,all,0
-0.04370982251520328,inject,7,,4,0.3015699088573456,,,-2,random_same_norm,,0.30170172452926636,all,0
-0.264769062814163,inject,8,,4,0.3015699088573456,,,-2,random_same_norm,,0.3023683726787567,all,0
-0.41512966637931026,inject,9,,4,0.3015699088573456,,,-2,random_same_norm,,0.3028218150138855,all,0
-0.09167895624540012,inject,0,,4,0.3015699088573456,,,-2,random_same_norm_uncapped,,0.30184638500213623,all,0
-0.49846788326166624,inject,1,,4,0.3015699088573456,,,-2,random_same_norm_uncapped,,0.30307313799858093,all,0
0.011750164813606467,inject,2,,4,0.3015699088573456,,,-2,random_same_norm_uncapped,,0.3015344738960266,all,0
37.987279779527775,inject,,,4,0.3015699088573456,,,-2,all_tc_features,36864,0.1870117038488388,all,0
40.02273642067843,inject,,,4,0.3015699088573456,,,-2,mlp_swap_ceiling,,0.18087337911128998,all,0
-1.277556187084361,inject,,,4,0.3015699088573456,,,-2,occ_features,,0.3054226338863373,bowl,0
27.890211954591994,inject,,,4,0.3015699088573456,,,-2,mlp_swap_ceiling,,0.21746142208576202,bowl,0
0.35574636918425107,inject,,,4,0.3015699088573456,,,-2,occ_features,,0.3004970848560333,nonbowl,0
16.123508956955956,inject,,,4,0.3015699088573456,,,-2,mlp_swap_ceiling,,0.25294625759124756,nonbowl,0
-0.563118495718018,remove,,,4,0.3015699088573456,,,-2,occ_features,,0.30326810479164124,all,0
-0.1557465075377351,remove,,,4,0.3015699088573456,,,-2,color_features,,0.30203959345817566,all,0
86.23505498118541,remove,,,4,0.3015699088573456,,,-2,mlp_swap_ceiling,,0.0415109321475029,all,0
0.03827450657954978,inject,,,4,0.3015699088573456,,50,-2,topk_oracle_50,,0.30145448446273804,all,0
0.09464367402849394,inject,,,4,0.3015699088573456,,100,-2,topk_oracle_100,,0.3012844920158386,all,0
0.5782484388043185,inject,,,4,0.3015699088573456,,200,-2,topk_oracle_200,,0.29982608556747437,all,0
1.584276006529095,inject,,,4,0.3015699088573456,,500,-2,topk_oracle_500,,0.296792209148407,all,0
-0.5261978769260711,inject,,,4,0.3015699088573456,,1000,-2,topk_oracle_1000,,0.3031567633152008,all,0
9.765464140898406,inject,,,4,0.3015699088573456,,2000,-2,topk_oracle_2000,,0.2721202075481415,all,0
23.506466593016484,inject,,,4,0.3015699088573456,,5000,-2,topk_oracle_5000,,0.23068147897720337,all,0
0.12179060652888207,inject,,,4,0.3015699088573456,,100,-2,topk_discovery_100,,0.3012026250362396,all,0
-2.3277086378139744,inject,,,4,0.3015699088573456,,500,-2,topk_discovery_500,,0.3085895776748657,all,0
-3.593119364380315,inject,,,4,0.3015699088573456,,2000,-2,topk_discovery_2000,,0.31240567564964294,all,0
-5.3420063846185695,inject,,,4,0.3015699088573456,,5000,-2,topk_discovery_5000,,0.3176797926425934,all,0
-0.12671203804879294,inject,,,4,0.3015699088573456,,500,-2,random_k_500,,0.3019520342350006,all,0
2.3993559842383716,inject,,,4,0.3015699088573456,,2000,-2,random_k_2000,,0.29433417320251465,all,0
-1.259105760081014,inject,,,4,0.3015699088573456,,,5,occ_features,5,0.30536699295043945,all,0
-0.026633048084656608,inject,,,4,0.3015699088573456,,,5,color_features,,0.3016502261161804,all,0
1.7564174034072733,inject,,,4,0.3015699088573456,,,5,mlp_swap_ceiling,,0.2962730824947357,all,0
-0.20250010697691057,inject,0,,4,0.3015699088573456,,,5,random_same_norm,,0.30218058824539185,all,0
-0.1378000825575043,inject,1,,4,0.3015699088573456,,,5,random_same_norm,,0.3019854724407196,all,0
-0.47399907915866013,inject,,,4,0.3015699088573456,,,1,occ_features,3,0.302999347448349,all,0
0.10141311296651967,inject,,,4,0.3015699088573456,,,1,color_features,,0.30126407742500305,all,0
0.8793352944612032,inject,,,4,0.3015699088573456,,,1,mlp_swap_ceiling,,0.29891809821128845,all,0
0.0,inject,0,,4,0.3015699088573456,,,1,random_same_norm,,0.3015699088573456,all,0
-0.3264253103095971,inject,1,,4,0.3015699088573456,,,1,random_same_norm,,0.30255430936813354,all,0
-0.048670783605553325,inject,,,4,0.3015699088573456,,,7,occ_features,5,0.301716685295105,all,0
-0.10910161441730626,inject,,,4,0.3015699088573456,,,7,color_features,,0.30189892649650574,all,0
5.693789914366098,inject,,,4,0.3015699088573456,,,7,mlp_swap_ceiling,,0.284399151802063,all,0
0.059274590876357,inject,0,,4,0.3015699088573456,,,7,random_same_norm,,0.3013911545276642,all,0
-0.08012643928401175,inject,1,,4,0.3015699088573456,,,7,random_same_norm,,0.301811546087265,all,0
-0.3856307244376911,inject,,1113,4,0.3015699088573456,38.155999163393496,,1,single_feature_1113,,0.3027328550815582,all,0
-0.2942680047558044,inject,,93,4,0.3015699088573456,31.892732724971566,,5,single_feature_93,,0.302457332611084,all,0
-0.14551823118611473,inject,,564,4,0.3015699088573456,30.82558867525743,,1,single_feature_564,,0.3020087480545044,all,0
0.6480420752830729,inject,,,5,0.17899547517299652,,,-2,occ_features,29,0.17783550918102264,all,0
0.6480420752830729,inject,,,5,0.17899547517299652,,,-2,occ_features_uncapped,29,0.17783550918102264,all,0
0.6480420752830729,inject,,,5,0.17899547517299652,,,-2,occ_features_target_specific,29,0.17783550918102264,all,0
0.14565212667838612,inject,,,5,0.17899547517299652,,,-2,color_features,34,0.17873476445674896,all,0
0.05093162500104942,inject,0,,5,0.17899547517299652,,,-2,random_same_norm,,0.17890430986881256,all,0
0.185686481799352,inject,0,,5,0.17899547517299652,,,-2,random_raw,,0.17866310477256775,all,0
-0.1259471321740646,inject,1,,5,0.17899547517299652,,,-2,random_same_norm,,0.17922091484069824,all,0
0.17430636879242067,inject,1,,5,0.17899547517299652,,,-2,random_raw,,0.17868347465991974,all,0
0.23930704352406185,inject,2,,5,0.17899547517299652,,,-2,random_same_norm,,0.17856712639331818,all,0
-0.3834523666514267,inject,3,,5,0.17899547517299652,,,-2,random_same_norm,,0.17968183755874634,all,0
0.15380218566434234,inject,4,,5,0.17899547517299652,,,-2,random_same_norm,,0.17872017621994019,all,0
-0.03987618237251134,inject,5,,5,0.17899547517299652,,,-2,random_same_norm,,0.17906685173511505,all,0
0.07510708086948537,inject,6,,5,0.17899547517299652,,,-2,random_same_norm,,0.17886103689670563,all,0
0.7777853534199353,inject,7,,5,0.17899547517299652,,,-2,random_same_norm,,0.17760327458381653,all,0
0.6167321959713701,inject,8,,5,0.17899547517299652,,,-2,random_same_norm,,0.1778915524482727,all,0
0.5739756046007627,inject,9,,5,0.17899547517299652,,,-2,random_same_norm,,0.1779680848121643,all,0
0.03906866886727034,inject,0,,5,0.17899547517299652,,,-2,random_same_norm_uncapped,,0.1789255440235138,all,0
-0.2672453458293145,inject,1,,5,0.17899547517299652,,,-2,random_same_norm_uncapped,,0.17947383224964142,all,0
-0.1507802536807823,inject,2,,5,0.17899547517299652,,,-2,random_same_norm_uncapped,,0.1792653650045395,all,0
9.717933867640882,inject,,,5,0.17899547517299652,,,-2,all_tc_features,36864,0.16160081326961517,all,0
88.64346826051518,inject,,,5,0.17899547517299652,,,-2,mlp_swap_ceiling,,0.020327677950263023,all,0
1.2216180855719516,inject,,,5,0.17899547517299652,,,-2,occ_features,,0.17680883407592773,bowl,0
-1.601091158867618,inject,,,5,0.17899547517299652,,,-2,mlp_swap_ceiling,,0.18186135590076447,bowl,0
-0.03183434684603803,inject,,,5,0.17899547517299652,,,-2,occ_features,,0.1790524572134018,nonbowl,0
86.28516357101785,inject,,,5,0.17899547517299652,,,-2,mlp_swap_ceiling,,0.024548936635255814,nonbowl,0
0.15227040746881304,remove,,,5,0.17899547517299652,,,-2,occ_features,,0.17872291803359985,all,0
-0.06664067638664228,remove,,,5,0.17899547517299652,,,-2,color_features,,0.17911475896835327,all,0
88.6263887255131,remove,,,5,0.17899547517299652,,,-2,mlp_swap_ceiling,,0.02035824954509735,all,0
0.11223605234785827,inject,,,5,0.17899547517299652,,50,-2,topk_oracle_50,,0.17879457771778107,all,0
0.17973419152871317,inject,,,5,0.17899547517299652,,100,-2,topk_oracle_100,,0.17867375910282135,all,0
-0.38296119864307254,inject,,,5,0.17899547517299652,,200,-2,topk_oracle_200,,0.1796809583902359,all,0
1.5919754136279773,inject,,,5,0.17899547517299652,,500,-2,topk_oracle_500,,0.17614591121673584,all,0
3.765077505062986,inject,,,5,0.17899547517299652,,1000,-2,topk_oracle_1000,,0.17225615680217743,all,0
10.58792560852594,inject,,,5,0.17899547517299652,,2000,-2,topk_oracle_2000,,0.16004356741905212,all,0
7.318536522462238,inject,,,5,0.17899547517299652,,5000,-2,topk_oracle_5000,,0.16589562594890594,all,0
0.32540296797010093,inject,,,5,0.17899547517299652,,100,-2,topk_discovery_100,,0.1784130185842514,all,0
-0.9307717006975302,inject,,,5,0.17899547517299652,,500,-2,topk_discovery_500,,0.18066151440143585,all,0
4.212698058296316,inject,,,5,0.17899547517299652,,2000,-2,topk_discovery_2000,,0.17145493626594543,all,0
9.39661841648599,inject,,,5,0.17899547517299652,,5000,-2,topk_discovery_5000,,0.1621759533882141,all,0
0.5743169247421576,inject,,,5,0.17899547517299652,,500,-2,random_k_500,,0.17796747386455536,all,0
3.1693240104650466,inject,,,5,0.17899547517299652,,2000,-2,random_k_2000,,0.17332252860069275,all,0
0.398428828465236,inject,,,5,0.17899547517299652,,,5,occ_features,5,0.17828230559825897,all,0
-0.48961958038766795,inject,,,5,0.17899547517299652,,,5,color_features,,0.17987187206745148,all,0
40.728949933579926,inject,,,5,0.17899547517299652,,,5,mlp_swap_ceiling,,0.10609249770641327,all,0
-0.09808375380229162,inject,0,,5,0.17899547517299652,,,5,random_same_norm,,0.17917104065418243,all,0
0.06379356691452731,inject,1,,5,0.17899547517299652,,,5,random_same_norm,,0.17888128757476807,all,0
0.13395566817455684,inject,,,5,0.17899547517299652,,,1,occ_features,3,0.17875570058822632,all,0
0.013053414187913503,inject,,,5,0.17899547517299652,,,1,color_features,,0.17897211015224457,all,0
45.17989777545014,inject,,,5,0.17899547517299652,,,1,mlp_swap_ceiling,,0.09812550246715546,all,0
0.09501187252974885,inject,0,,5,0.17899547517299652,,,1,random_same_norm,,0.17882540822029114,all,0
0.0,inject,1,,5,0.17899547517299652,,,1,random_same_norm,,0.17899547517299652,all,0
0.3183351435788184,inject,,,5,0.17899547517299652,,,7,occ_features,5,0.17842566967010498,all,0
0.2513448221692971,inject,,,5,0.17899547517299652,,,7,color_features,,0.17854557931423187,all,0
7.5517247780857115,inject,,,5,0.17899547517299652,,,7,mlp_swap_ceiling,,0.16547822952270508,all,0
0.3696913375362376,inject,0,,5,0.17899547517299652,,,7,random_same_norm,,0.17833374440670013,all,0
0.4298386063548931,inject,1,,5,0.17899547517299652,,,7,random_same_norm,,0.17822608351707458,all,0
0.41248955331433246,inject,,1113,5,0.17899547517299652,38.155999163393496,,1,single_feature_1113,,0.17825713753700256,all,0
0.10932234382377004,inject,,93,5,0.17899547517299652,31.892732724971566,,5,single_feature_93,,0.1787997931241989,all,0
0.39353379814476286,inject,,564,5,0.17899547517299652,30.82558867525743,,1,single_feature_564,,0.17829106748104095,all,0
0.6619915396061771,inject,,,8,0.12933112680912018,,,-2,occ_features,29,0.12847496569156647,all,1
0.6619915396061771,inject,,,8,0.12933112680912018,,,-2,occ_features_uncapped,29,0.12847496569156647,all,1
0.6619915396061771,inject,,,8,0.12933112680912018,,,-2,occ_features_target_specific,29,0.12847496569156647,all,1
0.0007834764810144002,inject,,,8,0.12933112680912018,,,-2,color_features,34,0.129330113530159,all,1
0.9933790476497673,inject,0,,8,0.12933112680912018,,,-2,random_same_norm,,0.12804637849330902,all,1
0.7529324199687437,inject,0,,8,0.12933112680912018,,,-2,random_raw,,0.12835735082626343,all,1
0.06578898097937547,inject,1,,8,0.12933112680912018,,,-2,random_same_norm,,0.1292460411787033,all,1
0.43148815020627174,inject,1,,8,0.12933112680912018,,,-2,random_raw,,0.12877307832241058,all,1
-0.01944865146992214,inject,2,,8,0.12933112680912018,,,-2,random_same_norm,,0.1293562799692154,all,1
0.9540439196176198,inject,3,,8,0.12933112680912018,,,-2,random_same_norm,,0.12809725105762482,all,1
-0.31725036624645764,inject,4,,8,0.12933112680912018,,,-2,random_same_norm,,0.12974143028259277,all,1
-0.034576660581286944,inject,5,,8,0.12933112680912018,,,-2,random_same_norm,,0.12937584519386292,all,1
1.3457475949864461,inject,6,,8,0.12933112680912018,,,-2,random_same_norm,,0.12759065628051758,all,1
0.21946558838795704,inject,7,,8,0.12933112680912018,,,-2,random_same_norm,,0.12904728949069977,all,1
0.13058709464452978,inject,8,,8,0.12933112680912018,,,-2,random_same_norm,,0.1291622370481491,all,1
0.41701687873340054,inject,9,,8,0.12933112680912018,,,-2,random_same_norm,,0.12879179418087006,all,1
0.3668743839484123,inject,0,,8,0.12933112680912018,,,-2,random_same_norm_uncapped,,0.12885664403438568,all,1
0.9083833711725608,inject,1,,8,0.12933112680912018,,,-2,random_same_norm_uncapped,,0.12815630435943604,all,1
1.0864975317610437,inject,2,,8,0.12933112680912018,,,-2,random_same_norm_uncapped,,0.12792594730854034,all,1
53.506034209117935,inject,,,8,0.12933112680912018,,,-2,all_tc_features,36864,0.060131169855594635,all,1
76.92566133192153,inject,,,8,0.12933112680912018,,,-2,mlp_swap_ceiling,,0.029842302203178406,all,1
1.268033641097488,inject,,,8,0.12933112680912018,,,-2,occ_features,,0.12769116461277008,bowl,1
22.603423216136388,inject,,,8,0.12933112680912018,,,-2,mlp_swap_ceiling,,0.10009786486625671,bowl,1
0.314439068285155,inject,,,8,0.12933112680912018,,,-2,occ_features,,0.12892445921897888,nonbowl,1
76.05635385023962,inject,,,8,0.12933112680912018,,,-2,mlp_swap_ceiling,,0.030966587364673615,nonbowl,1
0.7332418125267526,remove,,,8,0.12933112680912018,,,-2,occ_features,,0.1283828169107437,all,1
